ts,side,entry,gap_pct,outcome,pnl_pts,pnl_dollars_gross,pnl_dollars_net,long_prob,short_prob,period
2024-06-06,LONG,5369.25,-0.011142317786270062,1,16.107749999999214,805.3874999999607,790.3874999999607,0.0,0.0,biden
2024-06-14,LONG,5419.0,-0.027022174342400618,1,16.256999999999607,812.8499999999804,797.8499999999804,0.0,0.0,biden
2024-06-21,SHORT,5594.0,0.008791307876110155,1,16.782000000000153,839.1000000000076,824.1000000000076,0.0,0.0,biden
2024-06-25,LONG,5527.25,-0.009275855888152051,1,16.581749999999374,829.0874999999687,814.0874999999687,0.0,0.0,biden
2024-06-28,SHORT,5612.0,0.012859269954428543,1,16.83600000000024,841.800000000012,826.800000000012,0.0,0.0,biden
2024-07-01,SHORT,5598.5,0.013624224867605061,1,16.795500000000175,839.7750000000087,824.7750000000087,0.0,0.0,biden
2024-07-08,SHORT,5691.0,0.01227321237993606,1,17.07300000000032,853.650000000016,838.650000000016,0.0,0.0,biden
2024-07-11,SHORT,5751.0,0.011387118047922584,1,17.2529999999997,862.6499999999851,847.6499999999851,0.0,0.0,biden
2024-07-19,SHORT,5653.5,0.010771912573190878,1,16.96050000000014,848.0250000000069,833.0250000000069,0.0,0.0,biden
2024-07-22,SHORT,5656.25,0.01845599819941479,1,16.96875,848.4375,833.4375,0.0,0.0,biden
2024-07-24,LONG,5610.75,-0.009401483050847426,-1,-22.44300000000021,-1122.1500000000106,-1137.1500000000106,0.0,0.0,biden
2024-07-25,LONG,5471.75,-0.011337970909747974,1,16.415249999999105,820.7624999999553,805.7624999999553,0.0,0.0,biden
2024-07-26,SHORT,5536.0,0.01741327819894334,1,16.608000000000175,830.4000000000087,815.4000000000087,0.0,0.0,biden
2024-07-31,SHORT,5543.25,0.011219045012997642,-1,-22.172999999999774,-1108.6499999999887,-1123.6499999999887,0.0,0.0,biden
2024-08-01,LONG,5578.0,-0.007473309608540979,1,16.73399999999947,836.6999999999734,821.6999999999734,0.0,0.0,biden
2024-08-02,LONG,5456.0,-0.014762313213850353,-1,-21.823999999999614,-1091.1999999999807,-1106.1999999999807,0.0,0.0,biden
2024-08-06,SHORT,5284.0,0.015519146687166696,1,15.851999999999862,792.5999999999931,777.5999999999931,0.0,0.0,biden
2024-08-08,SHORT,5280.75,0.009945015539086777,-1,-21.122999999999593,-1056.1499999999796,-1071.1499999999796,0.0,0.0,biden
2024-08-09,SHORT,5392.0,0.008180245874818803,1,16.176000000000386,808.8000000000193,793.8000000000193,0.0,0.0,biden
2024-08-20,SHORT,5687.0,0.010662875422072116,1,17.060999999999694,853.0499999999847,838.0499999999847,0.0,0.0,biden
2024-08-21,SHORT,5691.5,0.012542252268279652,1,17.074499999999716,853.7249999999858,838.7249999999858,0.0,0.0,biden
2024-08-22,LONG,5658.75,-0.007585057874429979,1,16.97624999999971,848.8124999999854,833.8124999999854,0.0,0.0,biden
2024-08-23,SHORT,5686.5,0.018082535135619082,1,17.0595000000003,852.9750000000149,837.9750000000149,0.0,0.0,biden
2024-08-27,LONG,5623.25,-0.013205229446345501,1,16.86974999999984,843.487499999992,828.487499999992,0.0,0.0,biden
2024-09-02,LONG,5657.0,-0.010841056128693793,1,16.97099999999955,848.5499999999774,833.5499999999774,0.0,0.0,biden
2024-09-09,SHORT,5521.0,0.008217677136596047,1,16.563000000000102,828.1500000000051,813.1500000000051,0.0,0.0,biden
2024-09-12,SHORT,5623.0,0.01192243667611459,1,16.868999999999687,843.4499999999844,828.4499999999844,0.0,0.0,biden
2024-09-13,SHORT,5668.0,0.01223323511027763,1,17.003999999999905,850.1999999999953,835.1999999999953,0.0,0.0,biden
2024-09-20,SHORT,5812.25,0.016616380252743923,1,17.436749999999847,871.8374999999924,856.8374999999924,0.0,0.0,biden
2024-09-26,SHORT,5877.5,0.008061058228282292,1,17.63249999999971,881.6249999999854,866.6249999999854,0.0,0.0,biden
2024-10-01,LONG,5808.5,-0.017132704429121404,1,17.425499999999374,871.2749999999687,856.2749999999687,0.0,0.0,biden
2024-10-02,SHORT,5797.25,0.006379654543876345,1,17.391749999999774,869.5874999999887,854.5874999999887,0.0,0.0,biden
2024-10-04,SHORT,5793.5,0.007740476604626956,-1,-23.173999999999978,-1158.699999999999,-1173.699999999999,0.0,0.0,biden
2024-10-08,SHORT,5772.5,0.005005440696409069,-1,-23.090000000000146,-1154.5000000000073,-1169.5000000000073,0.0,0.0,biden
2024-10-15,LONG,5911.0,-0.009758344850693157,1,17.732999999999265,886.6499999999633,871.6499999999633,0.0,0.0,biden
2024-10-17,SHORT,5923.0,0.006200628556867427,-1,-23.692000000000007,-1184.6000000000004,-1199.6000000000004,0.0,0.0,biden
2024-10-18,SHORT,5962.0,0.012739935450993611,1,17.886000000000422,894.3000000000211,879.3000000000211,0.0,0.0,biden
2024-10-22,LONG,5927.0,-0.005077846321708823,-1,-23.70799999999963,-1185.3999999999814,-1200.3999999999814,0.0,0.0,biden
2024-10-28,SHORT,5937.25,0.005461473327688315,1,17.811749999999847,890.5874999999924,875.5874999999924,0.0,0.0,biden
2024-10-29,LONG,5852.0,-0.011736890990458493,1,17.555999999999585,877.7999999999793,862.7999999999793,0.0,0.0,biden
2024-11-04,SHORT,5819.0,0.011164690038663716,1,17.457000000000335,872.8500000000167,857.8500000000167,0.0,0.0,biden
2024-11-06,SHORT,6045.0,0.029198944411338967,1,18.13500000000022,906.7500000000109,891.7500000000109,0.0,0.0,biden
2024-11-14,LONG,6015.25,-0.010771697570201022,1,18.045749999999316,902.2874999999658,887.2874999999658,0.0,0.0,biden
2024-11-15,SHORT,6006.75,0.005019450370184364,1,18.020249999999578,901.0124999999789,886.0124999999789,0.0,0.0,biden
2024-11-19,LONG,5883.75,-0.01708152355496162,1,17.65124999999898,882.5624999999491,867.5624999999491,0.0,0.0,biden
2024-11-22,SHORT,6098.5,0.021524288107202638,1,18.295500000000175,914.7750000000087,899.7750000000087,0.0,0.0,biden
2024-11-25,SHORT,6149.5,0.01594250784734852,1,18.448500000000422,922.4250000000211,907.4250000000211,0.0,0.0,biden
2024-12-03,LONG,6126.25,-0.01041876993902191,-1,-24.50500000000011,-1225.2500000000055,-1240.2500000000055,0.0,0.0,biden
2024-12-05,LONG,6098.75,-0.01086648015245506,1,18.296249999999418,914.8124999999709,899.8124999999709,0.0,0.0,biden
2024-12-20,LONG,5907.25,-0.005052844330287631,1,17.7217499999997,886.0874999999851,871.0874999999851,0.0,0.0,biden
2024-12-24,SHORT,6101.5,0.010725970099805249,1,18.30450000000019,915.2250000000095,900.2250000000095,0.0,0.0,biden
2024-12-26,SHORT,6138.0,0.0063944909001476535,1,18.41399999999976,920.699999999988,905.699999999988,0.0,0.0,biden
2025-01-03,SHORT,5999.5,0.014371459971256995,1,17.998499999999694,899.9249999999847,884.9249999999847,0.0,0.0,biden
2025-01-10,SHORT,5976.0,0.005256739139577027,1,17.927999999999884,896.3999999999942,881.3999999999942,0.0,0.0,biden
2025-01-13,LONG,5872.0,-0.008108108108108136,-1,-23.488000000000284,-1174.4000000000142,-1189.4000000000142,0.0,0.0,biden
2025-01-15,SHORT,5964.75,0.014068344100645946,-1,-23.85900000000038,-1192.950000000019,-1207.950000000019,0.0,0.0,biden
2025-01-17,SHORT,6084.5,0.01781532285045162,1,18.253499999999804,912.6749999999902,897.6749999999902,0.0,0.0,biden
2025-01-20,LONG,6064.25,-0.01298014322916663,1,18.19274999999925,909.6374999999625,894.6374999999625,0.0,0.0,trump2
2025-01-21,LONG,6063.75,-0.007894306282722474,1,18.191249999998945,909.5624999999472,894.5624999999472,0.0,0.0,trump2
2025-01-23,LONG,6113.5,-0.010560388428080159,1,18.340499999999338,917.0249999999669,902.0249999999669,0.0,0.0,trump2
2025-01-24,SHORT,6272.75,0.009779459111397326,1,18.818250000000262,940.9125000000131,925.9125000000131,0.0,0.0,trump2
2025-02-03,LONG,6022.25,-0.01641419296884572,-1,-24.088999999999942,-1204.449999999997,-1219.449999999997,0.0,0.0,trump2
2025-02-04,SHORT,6079.5,0.008794490998091709,1,18.238500000000386,911.9250000000193,896.9250000000193,0.0,0.0,trump2
2025-02-11,LONG,6065.0,-0.013379966651754893,1,18.19499999999971,909.7499999999854,894.7499999999854,0.0,0.0,trump2
2025-02-17,SHORT,6201.75,0.010674271745773067,1,18.605249999999614,930.2624999999807,915.2624999999807,0.0,0.0,trump2
2025-02-21,SHORT,6241.5,0.007465396876639385,1,18.724500000000262,936.2250000000131,921.2250000000131,0.0,0.0,trump2
2025-03-06,LONG,5827.5,-0.013166250370433064,-1,-23.3100000000004,-1165.50000000002,-1180.50000000002,0.0,0.0,trump2
2025-03-11,LONG,5612.5,-0.01832174559447286,1,16.837499999999636,841.8749999999818,826.8749999999818,0.0,0.0,trump2
2025-03-12,SHORT,5635.5,0.0093131548311991,-1,-22.54200000000037,-1127.1000000000186,-1142.1000000000186,0.0,0.0,trump2
2025-03-13,SHORT,5650.0,0.007938631701007948,1,16.949999999999818,847.4999999999909,832.4999999999909,0.0,0.0,trump2
2025-03-14,SHORT,5572.0,0.009191759112519904,-1,-22.288000000000466,-1114.4000000000233,-1129.4000000000233,0.0,0.0,trump2
2025-03-18,LONG,5657.25,-0.01316994461645804,1,16.9717499999997,848.5874999999851,833.5874999999851,0.0,0.0,trump2
2025-03-25,SHORT,5876.25,0.010793841919669811,1,17.628749999999854,881.4374999999927,866.4374999999927,0.0,0.0,trump2
2025-03-26,LONG,5824.0,-0.009018206567976805,1,17.471999999999753,873.5999999999876,858.5999999999876,0.0,0.0,trump2
2025-04-03,LONG,5512.25,-0.036067150476523535,1,16.5367499999993,826.8374999999651,811.8374999999651,0.0,0.0,trump2
2025-04-04,LONG,5301.25,-0.032662743487979595,1,15.90374999999949,795.1874999999745,780.1874999999745,0.0,0.0,trump2
2025-04-08,SHORT,5272.0,0.03397891640107864,-1,-21.087999999999738,-1054.399999999987,-1069.399999999987,0.0,0.0,trump2
2025-04-09,LONG,5032.5,-0.00592592592592589,-1,-20.13000000000011,-1006.5000000000055,-1021.5000000000055,0.0,0.0,trump2
2025-04-10,LONG,5375.5,-0.02121267297887841,1,16.126499999999396,806.3249999999698,791.3249999999698,0.0,0.0,trump2
2025-04-15,LONG,5449.25,-0.006789392144354367,1,16.347749999998996,817.3874999999498,802.3874999999498,0.0,0.0,trump2
2025-04-21,LONG,5303.5,-0.009755869859496835,-1,-21.213999999999942,-1060.699999999997,-1075.699999999997,0.0,0.0,trump2
2025-04-22,SHORT,5325.0,0.027298157615510688,1,15.975000000000364,798.7500000000182,783.7500000000182,0.0,0.0,trump2
2025-05-01,SHORT,5692.25,0.009040549523598562,1,17.076750000000175,853.8375000000087,838.8375000000087,0.0,0.0,trump2
2025-05-02,SHORT,5730.0,0.018440346589646772,1,17.1899999999996,859.49999999998,844.49999999998,0.0,0.0,trump2
2025-05-07,LONG,5638.5,-0.005906205923836394,1,16.915499999999156,845.7749999999578,830.7749999999578,0.0,0.0,trump2
2025-05-08,SHORT,5688.75,0.0070812126576675904,-1,-22.75500000000011,-1137.7500000000055,-1152.7500000000055,0.0,0.0,trump2
2025-05-13,LONG,5869.75,-0.015968147527242293,1,17.60924999999952,880.462499999976,865.462499999976,0.0,0.0,trump2
2025-05-15,LONG,5889.0,-0.012078510317060864,1,17.66699999999946,883.3499999999731,868.3499999999731,0.0,0.0,trump2
2025-05-16,SHORT,5996.0,0.00972508735738642,1,17.988000000000284,899.4000000000142,884.4000000000142,0.0,0.0,trump2
2025-05-21,LONG,5914.5,-0.00684270181772384,1,17.743499999999585,887.1749999999793,872.1749999999793,0.0,0.0,trump2
2025-05-22,SHORT,5955.0,0.007102993404363378,1,17.86499999999978,893.2499999999891,878.2499999999891,0.0,0.0,trump2
2025-05-26,SHORT,5936.75,0.010682669390534638,1,17.81025000000045,890.5125000000226,875.5125000000226,0.0,0.0,trump2
2025-05-27,LONG,5886.25,-0.009840615669288066,1,17.6587499999996,882.93749999998,867.93749999998,0.0,0.0,trump2
2025-05-29,SHORT,6005.5,0.017622638312293493,1,18.016499999999724,900.8249999999862,885.8249999999862,0.0,0.0,trump2
2025-06-06,SHORT,6057.0,0.01029982069138069,1,18.171000000000276,908.5500000000138,893.5500000000138,0.0,0.0,trump2
2025-06-16,SHORT,6067.25,0.006887109488445509,1,18.201750000000175,910.0875000000087,895.0875000000087,0.0,0.0,trump2
2025-06-18,SHORT,6093.5,0.00844021514273896,1,18.280499999999847,914.0249999999924,899.0249999999924,0.0,0.0,trump2
2025-06-20,SHORT,6110.75,0.022163676661230314,1,18.332250000000386,916.6125000000193,901.6125000000193,0.0,0.0,trump2
2025-06-24,SHORT,6167.25,0.014892829226148763,1,18.501750000000357,925.0875000000178,910.0875000000178,0.0,0.0,trump2
2025-07-01,LONG,6235.25,-0.011062648691514632,1,18.70574999999917,935.2874999999585,920.2874999999585,0.0,0.0,trump2
2025-07-02,SHORT,6296.5,0.007601216194591087,1,18.889500000000226,944.4750000000113,929.4750000000113,0.0,0.0,trump2
2025-07-04,LONG,6284.5,-0.006167470546374676,1,18.853499999999258,942.6749999999629,927.6749999999629,0.0,0.0,trump2
2025-07-11,LONG,6290.5,-0.005375919044983801,1,18.871499999999287,943.5749999999643,928.5749999999643,0.0,0.0,trump2
2025-07-17,LONG,6304.5,-0.00814159292035399,1,18.913499999999658,945.6749999999829,930.6749999999829,0.0,0.0,trump2
2025-07-21,LONG,6345.5,-0.006730844486186105,1,19.03649999999925,951.8249999999625,936.8249999999625,0.0,0.0,trump2
2025-07-25,LONG,6405.0,-0.008091679894692061,1,19.214999999999236,960.7499999999618,945.7499999999618,0.0,0.0,trump2
2025-07-28,LONG,6429.0,-0.007832092287511139,1,19.286999999999352,964.3499999999676,949.3499999999676,0.0,0.0,trump2
2025-07-31,SHORT,6502.75,0.007436384058251644,1,19.50824999999986,975.4124999999931,960.4124999999931,0.0,0.0,trump2
2025-08-05,LONG,6363.75,-0.007137842265387273,1,19.09124999999949,954.5624999999745,939.5624999999745,0.0,0.0,trump2
2025-08-07,SHORT,6457.25,0.013418605563620734,1,19.371750000000247,968.5875000000124,953.5875000000124,0.0,0.0,trump2
2025-08-08,SHORT,6439.5,0.011307420494699683,1,19.318500000000313,965.9250000000156,950.9250000000156,0.0,0.0,trump2
2025-08-13,SHORT,6597.5,0.011421125249118536,1,19.792499999999563,989.6249999999782,974.6249999999782,0.0,0.0,trump2
2025-08-22,SHORT,6463.5,0.011779438813446452,1,19.39050000000043,969.5250000000215,954.5250000000215,0.0,0.0,trump2
2025-08-25,LONG,6470.0,-0.01036289243241173,1,19.409999999998945,970.4999999999472,955.4999999999472,0.0,0.0,trump2
2025-09-03,LONG,6448.75,-0.00512958963282939,1,19.3462499999996,967.31249999998,952.31249999998,0.0,0.0,trump2
2025-09-11,LONG,6557.75,-0.005459715639810403,1,19.673249999998916,983.6624999999458,968.6624999999458,0.0,0.0,trump2
2025-09-15,LONG,6609.25,-0.005267712683899584,1,19.82774999999947,991.3874999999734,976.3874999999734,0.0,0.0,trump2
2025-09-24,SHORT,6785.5,0.010386032833265002,1,20.35649999999987,1017.8249999999935,1002.8249999999935,0.0,0.0,trump2
2025-09-25,LONG,6660.0,-0.005153484203450631,1,19.979999999999563,998.9999999999782,983.9999999999782,0.0,0.0,trump2
2025-10-06,SHORT,6844.25,0.011714708056171474,1,20.532750000000306,1026.6375000000153,1011.6375000000153,0.0,0.0,trump2
2025-10-07,SHORT,6852.25,0.009390881638064341,1,20.556749999999738,1027.837499999987,1012.8374999999869,0.0,0.0,trump2
2025-10-13,SHORT,6728.75,0.011766032629125567,1,20.186249999999745,1009.3124999999873,994.3124999999873,0.0,0.0,trump2
2025-10-14,LONG,6634.0,-0.009037269400253956,-1,-26.536000000000058,-1326.800000000003,-1341.800000000003,0.0,0.0,trump2
2025-10-23,LONG,6739.25,-0.007876044311950214,1,20.217749999998887,1010.8874999999443,995.8874999999443,0.0,0.0,trump2
2025-10-24,SHORT,6820.75,0.006789918447175136,-1,-27.283000000000357,-1364.1500000000178,-1379.1500000000178,0.0,0.0,trump2
2025-11-04,LONG,6810.25,-0.019014008426662787,1,20.430749999999534,1021.5374999999767,1006.5374999999767,0.0,0.0,trump2
2025-11-05,LONG,6798.5,-0.009326047358834244,1,20.39549999999963,1019.7749999999814,1004.7749999999814,0.0,0.0,trump2
2025-11-07,LONG,6778.25,-0.011592723560934659,-1,-27.113000000000284,-1355.6500000000142,-1370.6500000000142,0.0,0.0,trump2
2025-11-10,SHORT,6935.0,0.026912967830303947,1,20.80500000000029,1040.2500000000146,1025.2500000000146,0.0,0.0,trump2
2025-11-18,LONG,6656.75,-0.013449425713227159,1,19.970249999999396,998.5124999999698,983.5124999999698,0.0,0.0,trump2
2025-11-27,LONG,6829.25,-0.007917196295623707,1,20.487749999999323,1024.3874999999662,1009.3874999999662,0.0,0.0,trump2
2025-12-02,SHORT,6902.75,0.011873786051966206,1,20.70824999999968,1035.412499999984,1020.412499999984,0.0,0.0,trump2
2025-12-11,SHORT,6926.75,0.005042077771329145,1,20.780249999999796,1039.0124999999898,1024.0124999999898,0.0,0.0,trump2
2025-12-15,SHORT,6980.5,0.01298795530401975,1,20.941499999999905,1047.0749999999953,1032.0749999999953,0.0,0.0,trump2
2025-12-18,SHORT,6787.25,0.009444134597508924,-1,-27.149000000000342,-1357.450000000017,-1372.450000000017,0.0,0.0,trump2
2025-12-22,SHORT,6921.75,0.0054472164723826655,-1,-27.686999999999898,-1384.349999999995,-1399.349999999995,0.0,0.0,trump2
2025-12-24,LONG,6959.0,-0.007523086248083621,1,20.876999999999498,1043.849999999975,1028.849999999975,0.0,0.0,trump2
2026-01-09,SHORT,7025.25,0.009266242861760476,1,21.07574999999997,1053.7874999999985,1038.7874999999985,0.0,0.0,trump2
2026-01-15,SHORT,7009.0,0.005884041331802425,-1,-28.036000000000058,-1401.800000000003,-1416.800000000003,0.0,0.0,trump2
2026-01-16,SHORT,7050.75,0.009449157092236593,1,21.152250000000095,1057.6125000000047,1042.6125000000047,0.0,0.0,trump2
2026-01-19,LONG,6896.5,-0.019303921220093168,1,20.689499999999498,1034.474999999975,1019.4749999999749,0.0,0.0,trump2
2026-01-20,LONG,6871.75,-0.006002965320218379,1,20.615249999998923,1030.7624999999462,1015.7624999999462,0.0,0.0,trump2
2026-01-22,SHORT,6956.0,0.006511358703516157,-1,-27.823999999999614,-1391.1999999999807,-1406.1999999999807,0.0,0.0,trump2
2026-02-05,LONG,6853.5,-0.007638009049773742,1,20.560499999999593,1028.0249999999796,1013.0249999999796,0.0,0.0,trump2
2026-02-06,SHORT,6856.25,0.005647024311539628,-1,-27.425000000000182,-1371.250000000009,-1386.250000000009,0.0,0.0,trump2
2026-02-11,SHORT,7003.75,0.006105225354641863,1,21.011250000000473,1050.5625000000236,1035.5625000000236,0.0,0.0,trump2
2026-02-27,LONG,6855.75,-0.009499385971248997,0,-2.25,-112.5,-127.5,0.0,0.0,trump2
2026-03-02,LONG,6811.0,-0.011214749755017572,1,20.432999999999083,1021.6499999999542,1006.6499999999542,0.0,0.0,trump2
2026-03-03,LONG,6772.75,-0.01662492286471373,1,20.318249999999352,1015.9124999999676,1000.9124999999676,0.0,0.0,trump2
2026-03-06,LONG,6752.25,-0.012106803218727147,-1,-27.009000000000015,-1350.4500000000007,-1365.4500000000007,0.0,0.0,trump2
2026-03-09,LONG,6681.5,-0.009047089358546478,-1,-26.725999999999658,-1336.299999999983,-1351.299999999983,0.0,0.0,trump2
2026-03-16,SHORT,6746.75,0.009010693187766483,0,-25.25,-1262.5,-1277.5,0.0,0.0,trump2
2026-03-17,SHORT,6787.75,0.005034240236905463,0,-15.25,-762.5,-777.5,0.0,0.0,trump2
2026-03-19,LONG,6629.25,-0.0071885881163652465,1,19.88774999999896,994.387499999948,979.387499999948,0.0,0.0,trump2
2026-03-23,SHORT,6658.0,0.014513732810178759,1,19.97400000000016,998.700000000008,983.700000000008,0.0,0.0,trump2
2026-03-24,LONG,6589.25,-0.006371107592550662,0,0.5,25.0,10.0,0.0,0.0,trump2
2026-03-25,SHORT,6661.75,0.008286665657635917,1,19.985249999999724,999.2624999999862,984.2624999999862,0.0,0.0,trump2
2026-03-26,LONG,6593.0,-0.00737729599518222,1,19.77899999999954,988.9499999999771,973.9499999999771,0.0,0.0,trump2
2026-03-30,SHORT,6467.75,0.009442428498966038,1,19.4032500000003,970.1625000000149,955.1625000000149,0.0,0.0,trump2
2026-03-31,SHORT,6457.25,0.010880200383546645,-1,-25.828999999999724,-1291.4499999999862,-1306.4499999999862,0.0,0.0,trump2
2026-04-01,SHORT,6606.25,0.0056705739077484996,0,-5.0,-250.0,-265.0,0.0,0.0,trump2
2026-04-02,LONG,6527.75,-0.013860563486668198,1,19.58324999999968,979.162499999984,964.162499999984,0.0,0.0,trump2
2026-04-08,SHORT,6829.5,0.02614379084967311,1,20.488500000000386,1024.4250000000193,1009.4250000000193,0.0,0.0,trump2
2026-04-17,SHORT,7121.25,0.006288197265694073,0,-22.25,-1112.5,-1127.5,0.0,0.0,trump2
2026-04-22,SHORT,7150.25,0.00704200556318435,0,-2.5,-125.0,-140.0,0.0,0.0,trump2
